date,maxtp(Maximum Air Temperature - degrees C),mintp(Minimum Air Temperature - degrees C),gmin(Grass Minimum Temperature - degrees C),rain(Precipitation Amount - mm),cbl (Mean CBL Pressure-hpa),wdsp(Mean Wind Speed - knot),pe(Potential Evapotranspiration - mm),evap(Evaporation -mm)
1-Jan-65,4.3,0.4,-0.8,0,994,9.6,0.1,0
2-Jan-65,2.2,-1.3,-2.8,0.3,1003.2,7.5,0.2,0.3
3-Jan-65,2.4,-2.6,-4.9,0,1015.1,7.8,0.1,0.1
4-Jan-65,2.4,-3.3,-5,0,1024.4,6.9,0.3,0.3
5-Jan-65,6,-3.5,-5.6,0,1025,7.1,0.7,0.8
6-Jan-65,9.3,5.9,4,0.2,1020.5,13.5,0.8,1
7-Jan-65,11.7,9.3,7.8,2.2,1007.9,12.3,0.4,0.5
8-Jan-65,10.4,2.8,3.4,0.7,1000.5,12.3,0.4,0.4
9-Jan-65,8.9,3.9,1.2,10.4,996.3,21,0.7,1
10-Jan-65,11.7,8.3,6.3,1.6,987.5,18.5,0.7,0.9
11-Jan-65,9.4,6.6,5.6,0.1,983,16.9,0.9,0.9
12-Jan-65,8.9,1.6,1.2,4.8,986.6,15.9,0.8,1
13-Jan-65,12.3,1.5,-0.1,3.3,979.3,21.2,0.7,1
14-Jan-65,4.8,1.2,0.2,2.2,986.8,18.3,0.8,1.1
15-Jan-65,5.1,0.8,-0.6,2,993.5,15.6,0.6,0.7
16-Jan-65,11.6,2.7,0.8,6.5,985,18.8,0.7,1
17-Jan-65,6.2,1.7,1.6,7.4,971.4,26.8,1,1.6
18-Jan-65,4.4,0.4,0.2,5.2,981.4,16.5,0.5,0.7
19-Jan-65,3.8,-1.4,-2.8,5.7,977.7,9.6,0.1,0.2
20-Jan-65,4.6,0.1,-1.8,24.5,975.5,18.9,0.5,0.8
21-Jan-65,4.2,-1.3,-5,6.7,986.2,10,0.4,0.6
22-Jan-65,6.7,1,-0.6,0,989.8,10.9,0.3,0.3
23-Jan-65,10.3,2.2,0.6,2.7,999.6,9.4,0.6,0.7
24-Jan-65,5.6,-1.1,-0.4,0.1,1009.4,5.6,0.2,0.3
25-Jan-65,6,-1.1,-1.6,0,1017.1,5.2,0.2,0.3
26-Jan-65,6.1,1.1,-0.4,4.2,1013.8,8.3,0.6,0.7
27-Jan-65,3.2,0.1,0,4.2,1007.3,9.4,0.6,0.8
28-Jan-65,2.7,-0.2,-1.6,2.2,1003.4,9.5,0.7,0.9
29-Jan-65,4.9,0.4,-2.3,0.1,1001.5,12.2,0.9,1.1
30-Jan-65,4.5,2.1,0,0,1004.8,13.5,1.2,1.4
31-Jan-65,5.4,2.7,1.2,0,1014.5,12.8,1,1.2
1-Feb-65,6.3,0,-2.2,0,1025.6,8,0.4,0.5
2-Feb-65,4.4,0.2,0.9,0,1031.4,8.4,0.7,0.9
3-Feb-65,4.4,-0.6,-6.1,0,1031.8,3.9,0.4,0.5
4-Feb-65,5.7,-0.1,-0.5,0,1033.6,3.8,0.4,0.5
5-Feb-65,6.8,-1.3,-3.8,0,1033.6,5.4,0.3,0.5
6-Feb-65,7.8,2.3,-1.3,0,1033.3,4.6,0.5,0.7
7-Feb-65,8.2,3.7,3.4,0,1030.3,8.4,0.6,0.8
8-Feb-65,7.4,-0.7,-1.9,0,1026.2,4.1,0.4,0.6
9-Feb-65,7.2,3.4,2.6,0,1025.6,5.5,0.6,0.8
10-Feb-65,6.8,3.9,1.2,0,1023.7,6.1,0.5,0.7
11-Feb-65,7.9,4.6,2.9,0,1018.6,11.1,0.9,1.2
12-Feb-65,10.2,4.4,5.1,1.6,1009.8,19,1.2,1.6
13-Feb-65,6.2,0.6,0.2,0.1,1011.8,17.7,1.2,1.7
14-Feb-65,4.8,-0.9,-3.4,0,1022.7,8,0.8,1
15-Feb-65,6.8,2.8,1.7,0,1025.4,7.1,0.9,1.2
16-Feb-65,7.2,3.3,1.7,0,1023.2,5.2,0.7,0.9
17-Feb-65,9.6,4.9,3.9,0,1024.8,8.5,0.9,1.1
18-Feb-65,6.4,1.4,-4.1,0.1,1027.9,3.9,0.5,0.7
19-Feb-65,7.3,4.6,4.5,0.2,1024.1,12.3,1,1.3
20-Feb-65,5.3,1.7,2.9,1.6,1023.2,14.9,1.1,1.5
21-Feb-65,3.7,2.2,0.7,0,1023.7,10.6,1.2,1.5
22-Feb-65,6.3,2.4,1.7,0.2,1018.3,9.5,0.8,1.1
23-Feb-65,7.2,3.4,2.8,0.2,1012.6,6.1,0.8,1.1
24-Feb-65,6.1,2.2,1.7,0,1012.7,10.8,0.9,1.3
25-Feb-65,4.7,-0.1,-3.8,0,1014.8,4.2,0.7,1
26-Feb-65,7.4,-1.3,-5,0.1,1011.8,8.9,1,1.3
27-Feb-65,6.5,1.1,-0.5,0.1,1008.1,6.6,0.8,1
28-Feb-65,6.9,-1.6,-3.3,0.5,1000.5,9.1,1.1,1.5
1-Mar-65,2,-3.6,-5.6,3.8,996.4,16,0.7,1.1
2-Mar-65,1.8,-6.7,-7.7,0,998.5,7,0.9,1.4
3-Mar-65,4.5,-0.6,-5.6,5,984.3,13.3,1.1,1.6
4-Mar-65,2.4,-1,-2.7,3.1,991.1,21.2,1,1.8
5-Mar-65,5.1,-0.5,-2.2,0.1,1009.6,11.3,1.3,1.9
6-Mar-65,7.6,-1.7,-3.3,0,1016.3,7.8,1,1.6
7-Mar-65,9.4,2.1,-2.6,0,1017.3,9.7,1.2,1.7
8-Mar-65,9.3,0.2,-2.7,0,1017.5,6.9,1.3,1.7
9-Mar-65,8.4,0.5,-6.7,0,1013.9,9,1.2,1.6
10-Mar-65,6.1,3.8,0.1,0,1007.7,18.7,1.5,2.5
11-Mar-65,9.9,2.3,-0.3,0,1002.1,12.4,1.3,1.9
12-Mar-65,9.3,5.8,4.6,0.6,997.7,13.7,1,1.4
13-Mar-65,8.5,4.7,1.8,0.2,997,8.9,0.6,1
14-Mar-65,13.4,5.9,3.8,0.3,993,9,1.3,1.8
15-Mar-65,12.6,7.2,4.4,4.7,987,14.8,1.3,1.8
16-Mar-65,10.8,5.8,4.4,0.9,990.6,19.6,2.2,3.4
17-Mar-65,8.3,3.9,2.6,1.9,990.2,5.8,0.6,0.9
18-Mar-65,11.4,3.6,1.2,0,993.7,11.6,1.5,2.2
19-Mar-65,8.2,1.7,0.1,0,1000.9,5.9,0.9,1.3
20-Mar-65,5.4,3.5,1.8,10.4,997.6,11,0.6,1
21-Mar-65,6.1,3.6,3.6,9.6,995.3,9.7,0.5,0.9
22-Mar-65,8.9,5.6,4.1,0.9,991.7,7.1,0.7,1.1
23-Mar-65,6.6,4.4,5.3,5.8,986.2,9.2,0.6,1
24-Mar-65,10,3.4,2.4,1.4,993.2,13.6,1.7,2.7
25-Mar-65,7.9,2.3,0.4,4.9,993.1,16.2,1.1,1.9
26-Mar-65,11.5,5.4,3.4,1,997.5,12.9,0.7,1.2
27-Mar-65,15.2,6.4,9,0,1011.8,15.9,2.2,3.2
28-Mar-65,21.3,5.4,-0.4,0,1018.6,6.7,2.9,3.9
29-Mar-65,21.1,4.6,-3.7,0,1019.5,4.2,2.8,3.8
30-Mar-65,12.3,4.4,-1.1,0,1019.6,9.5,2,3
31-Mar-65,10.6,3.8,-0.4,0,1017.8,9.6,2,3.1
1-Apr-65,12.2,5.6,-1.6,0,1017.9,7.4,2.1,3.1
2-Apr-65,15.3,5.7,-0.5,0,1019.5,5.6,1.9,2.7
3-Apr-65,12.9,4.6,-1.5,0.2,1010.3,7,1.9,2.6
4-Apr-65,13,5.4,3.8,0.1,998.9,9.6,1.9,2.9
5-Apr-65,10.6,5.2,2.9,0.6,1002.2,4.2,1.5,2.1
6-Apr-65,11.2,4.6,-0.2,0.9,1004.5,7.3,1.1,1.6
7-Apr-65,14.2,3,1.4,0,1002.7,7.1,2,3
8-Apr-65,12.8,5.6,5.1,0,1000.8,8.5,2.3,3.3
9-Apr-65,13.6,4.7,2.3,9.6,994.3,11.9,1,1.6
10-Apr-65,11.1,3.9,6.6,3.6,990.3,17.3,1.6,3
11-Apr-65,9,3.4,2.2,2.6,993.5,18.9,1.7,3
12-Apr-65,10.8,3.3,2.1,3,994.2,17.9,1.9,3.4
13-Apr-65,11.8,3.3,0.9,0,1002.9,10.2,2,3
14-Apr-65,13.8,7.1,6.7,6.9,1002.5,12.2,1.3,2
15-Apr-65,13.5,10.5,9.7,0,1001.9,15.8,1.4,2.2
16-Apr-65,13,7.5,5.8,0.1,1005.8,15.5,1.7,3
17-Apr-65,12.7,4.5,9.7,1.5,994.9,24.7,1.6,3.1
18-Apr-65,11,4.2,3.4,1.6,998.2,19.8,2.2,4.1
19-Apr-65,10.4,2.8,-0.3,0,1001.9,19.5,2.6,4.7
20-Apr-65,8,1.7,-1.3,0,1011.2,7.2,2.4,3.6
21-Apr-65,9.6,1.8,-4.8,0,1009.6,6.9,2,3
22-Apr-65,11.3,3.5,1.4,1.5,1005.3,5.1,1.8,2.6
23-Apr-65,12.4,3.6,2.6,0.4,1004.5,8.7,2,3
24-Apr-65,9.1,3.6,1.5,0.5,1002.2,7.8,1,1.6
25-Apr-65,14.4,6.6,4.7,5.5,1002.5,10.5,1.9,2.9
26-Apr-65,11.6,5.2,3.4,5.2,1001,19.9,2.2,4
27-Apr-65,11.4,5.1,3.2,0.1,1002.8,11.4,2.3,3.5
28-Apr-65,9.6,5.2,5,1.5,1001,7.9,1.9,3
29-Apr-65,10.8,5.7,3.8,0,1004.8,6,2.3,3.4
30-Apr-65,12.5,7.4,3.2,0,1006.3,9.3,1.7,2.4
1-May-65,12.5,8.7,6.2,1,1001.3,10.7,2.1,3
2-May-65,9.3,8.1,7.5,2.3,993,12.6,1.2,1.9
3-May-65,14.5,6.8,4.7,2.8,984.8,7.1,2.3,3.3
4-May-65,15.3,7.4,5.2,2.6,986.6,10.5,2.5,3.7
5-May-65,12.6,4.9,6.7,0,1000.5,15.7,2.5,4.2
6-May-65,15.5,4.7,0.7,7.4,1002.4,7.3,1.6,2.2
7-May-65,16.7,8.6,7.1,1.1,997.3,12,2.7,4.1
8-May-65,15.6,8.1,5.7,5.3,997.9,18.2,2.7,4.4
9-May-65,15.3,6.7,5.2,1.2,1004,15.9,3.1,5.2
10-May-65,14.1,5.5,3.6,0,1012.8,6.2,2.1,3.1
11-May-65,15,9.7,9.9,0,1012.8,4.8,1.7,2.2
12-May-65,16.8,9.3,5.7,0,1011.7,9.5,2.8,4
13-May-65,19.2,9.6,4.7,0,1008.2,8.3,3.5,4.9
14-May-65,17.5,10.2,4.6,0,1005.2,4,2,2.7
15-May-65,16.8,9.7,7.2,0.4,1000.3,4,2.2,2.9
16-May-65,16.1,9.9,8.1,1.4,994.6,6.7,2,2.8
17-May-65,15.8,6.2,9.7,10.4,994,6.9,2.1,3
18-May-65,10.7,3.2,1.2,0.1,1000.9,11.1,2.6,4.2
19-May-65,10.5,1.4,-1,0,1008.7,4.5,3,4.3
20-May-65,13,3.3,-2.8,0.3,1011,7,2.5,3.5
21-May-65,13,8.3,7.7,5.5,1003.8,11.4,1.6,2.4
22-May-65,15,8.8,9.1,2.5,996.8,10,2.4,3.7
23-May-65,12.6,8.8,7.1,1.4,993.1,12,1.9,3.1
24-May-65,14.2,8.4,5.2,4.6,996.4,7.7,1.8,2.6
25-May-65,17,8.5,5.6,0,1005.3,7.4,3.1,4.4
26-May-65,16.2,10,8.7,0,1011.8,7.9,2,2.8
27-May-65,14.4,6.8,4.9,1.3,1013.8,11.1,2.1,3.3
28-May-65,11.4,8,8.4,0.3,1015.6,7.9,2.2,3.2
29-May-65,12,5.7,5.2,0,1016.9,7.7,2.2,3.4
30-May-65,14.7,3.2,1.4,0,1011.2,8.8,2.4,3.6
31-May-65,12.9,8.5,7.7,0,1006.6,7.5,2,2.9
1-Jun-65,12.8,6.8,5.2,0,1010.4,4.6,3.1,4.4
2-Jun-65,16.7,4.2,0.1,0,1012.2,1.7,3.7,4.8
3-Jun-65,16.4,8.2,4.8,0,1011.2,3.9,2.8,3.7
4-Jun-65,15.1,9,6.7,7.4,1007.1,6.7,1.8,2.4
5-Jun-65,13.8,9.6,10,7.9,1000.9,4,2,2.7
6-Jun-65,14.5,9,5.3,0,997.5,4,2.9,4
7-Jun-65,15.9,8.5,5.8,0,998.2,2.5,3.6,4.8
8-Jun-65,18.1,7.9,5.2,0,1002.6,5,3,4.2
9-Jun-65,17.8,10.9,9.9,0.1,1008.7,4,3.5,4.8
10-Jun-65,19,10.2,4.2,0,1010.4,4,3,4
11-Jun-65,15.7,12.1,11.6,4.9,1007.7,6.2,1.7,2.4
12-Jun-65,20.2,11.5,9.6,0.4,1006.1,5.2,2.5,3.4
13-Jun-65,17.4,9.3,7.3,0,1009.3,8.4,3.1,4.6
14-Jun-65,19.7,11.3,6.4,8.2,1003.7,7.3,2.4,3.2
15-Jun-65,20.2,11.4,12,3.3,991,15.3,3.2,4.8
16-Jun-65,17,9.7,9.4,7.7,990.2,11.3,2.7,4.1
17-Jun-65,17.8,8.8,6.8,5.2,991,12.9,2.5,3.9
18-Jun-65,17.5,12.4,5.4,2.8,991.7,22.3,3.1,5.7
19-Jun-65,18.1,10.6,9.2,0.5,1003.2,13,3.6,5.7
20-Jun-65,19.8,11.7,8.7,0,1004.9,12.3,3,4.3
21-Jun-65,15.3,10.7,10.7,16.9,997.5,3.8,1.6,2.2
22-Jun-65,18.3,10,10,1.5,995.2,10.6,3.5,5.2
23-Jun-65,16.5,11.2,10.4,4.1,988.9,19.3,3.6,6.1
24-Jun-65,17.9,10.8,9,1.1,993.2,15.5,2.5,3.7
25-Jun-65,17.4,9.8,12.9,0.6,993.8,13.9,2.5,3.8
26-Jun-65,17,9.3,7.7,0,1005.9,15.8,3.3,5.5
27-Jun-65,16.4,9.7,7.5,0,1016.7,8,2.5,3.4
28-Jun-65,19.2,8.6,6.7,0.3,1019.2,11.5,2.1,3.2
29-Jun-65,19.5,12.8,12.7,0,1017.8,3.8,2.9,3.9
30-Jun-65,18.4,9.8,11.7,0,1014.9,8.2,2.6,3.8
1-Jul-65,19.4,7,4.5,0,1015.2,8.6,3.9,5.8
2-Jul-65,18.2,9.3,9.5,0,1013.3,10.1,2.8,4
3-Jul-65,14.5,6.2,4.3,0,1012.4,9.4,2.8,4.2
4-Jul-65,17.4,5.2,3.4,0,1010.3,7.8,3.2,4.6
5-Jul-65,17,8.7,7.5,0.2,1008.2,9.5,2.2,3.1
6-Jul-65,18.5,11.7,11,5.3,1005.1,5.2,3,4
7-Jul-65,15.6,7.9,5.3,0,1002.1,7.9,2.3,3.3
8-Jul-65,15.4,6.9,5.6,0,1004,9.7,2.6,3.9
9-Jul-65,16.7,8.6,6.8,0.6,1005.4,7.6,1.9,2.7
10-Jul-65,18.6,10.8,9.3,1.7,1002.8,8,2.4,3.5
11-Jul-65,18.3,11.2,11.8,0.5,997,10.2,2.7,4
12-Jul-65,14.3,9.6,7.2,9.2,996.3,6,1.5,2.1
13-Jul-65,15.2,11.5,11.4,11.5,996,5.1,1.5,2.1
14-Jul-65,14.2,12,12.2,0.6,1002.7,5.5,1.4,2
15-Jul-65,14.7,10.6,11.9,0,1013.1,7.7,2,2.9
16-Jul-65,15.8,7.7,4.7,0,1018.3,5.4,3.2,4.6
17-Jul-65,17.1,9.4,5.1,0,1014.7,4.3,3.1,4.3
18-Jul-65,15.7,10.2,6.1,14.1,1007.7,10.1,1.7,2.6
19-Jul-65,17,11.5,11.1,2,1003.5,8.6,2,2.8
20-Jul-65,18.4,12.1,10.7,0,1001.9,4.5,2.6,3.5
21-Jul-65,16.7,12.3,11,1.9,998.3,7.3,1.8,2.5
22-Jul-65,17.1,8.7,7.6,6.4,994.2,4.2,2.4,3.2
23-Jul-65,16.3,9.6,8.2,4.6,990.6,6.4,2,2.8
24-Jul-65,17.1,11.5,10.7,5.7,994.1,9.5,1.9,2.7
25-Jul-65,15.8,11.7,12.1,2.5,1000,7.5,1.6,2.3
26-Jul-65,15.4,10,8.7,0,1006.3,9.9,2,2.8
27-Jul-65,17,11.3,10.5,2.4,1002.4,12.6,1.8,2.6
28-Jul-65,16.5,13.7,12.7,4.7,991.2,14.2,1.5,2.4
29-Jul-65,16.7,9.9,12.7,0.6,987.7,18.7,2,3.4
30-Jul-65,14.9,7.8,7.8,1.9,995.3,5.5,2.8,4
31-Jul-65,16.3,6.1,4.7,2.8,997.5,12.8,2.9,4.7
1-Aug-65,16.5,8.1,6.6,1.2,996.8,9.5,2.8,4.4
2-Aug-65,18.8,11.4,9.7,6.1,990.8,7.2,2.5,3.5
3-Aug-65,16.5,7.3,5.4,0.8,997.8,5,2.3,3.2
4-Aug-65,21.3,11.9,11.9,13.6,998.1,11.1,2,2.7
5-Aug-65,19.3,11,10.6,0,996.4,16.5,3.6,6
6-Aug-65,17,9.5,7.9,2.9,999.7,12.1,2.6,3.9
7-Aug-65,16.9,7.6,5.9,0.6,1004.8,9.1,2.7,4.1
8-Aug-65,15.2,8.8,5.2,0,1010.3,3.9,2.7,3.8
9-Aug-65,16.5,10,6.7,0,1009.8,7.2,2.8,4
10-Aug-65,17.8,12.1,9.1,0.1,1007.4,9.9,2.3,3.5
11-Aug-65,19.3,13.4,11.5,0,1008.3,10.9,2.2,3.3
12-Aug-65,20.9,14.8,13.1,0,1006.4,9.4,2.4,3.4
13-Aug-65,19.9,15.1,11.9,0,1004.4,5.2,2.4,3.1
14-Aug-65,20.1,14.6,13.7,0,1004.5,6.5,2.2,2.8
15-Aug-65,19.3,13.2,12.8,2.1,1007.6,6.9,2.4,3.2
16-Aug-65,17.6,10.1,7.7,0,1008.5,3.5,2.3,3
17-Aug-65,19.8,11.8,10.6,0,1005,7.2,2.3,3.1
18-Aug-65,21,12,13.7,0,1003.4,11.3,2.4,3.3
19-Aug-65,18.9,10.7,9.5,2.3,1007.7,9.4,2.4,3.2
20-Aug-65,16.8,9.4,8,6.8,1000.4,13,2,3
21-Aug-65,17.5,11.1,11.7,0.4,989,13.9,2.3,3.5
22-Aug-65,16.8,10.8,9.4,1.1,992.5,15.8,2.1,3.3
23-Aug-65,15.7,10.7,10,0,1001.4,10.4,1.6,2.3
24-Aug-65,17,10,12.9,3.9,998.8,15.1,1.9,3.1
25-Aug-65,16.5,9.3,7.4,1.9,1005.8,14.9,1.8,2.7
26-Aug-65,14.7,9.4,10.4,1.1,1003,6.8,1.2,1.7
27-Aug-65,18.7,6.9,4,0,1005,7.7,2.1,3
28-Aug-65,19.2,10.7,11.7,0.5,1003.4,15.8,2.7,4.3
29-Aug-65,16.5,9.9,8.7,0.5,1006.9,13.7,2.4,3.7
30-Aug-65,16.5,7.9,6.3,1.5,1006.1,10.8,1.5,2.1
31-Aug-65,15.2,7.1,7.6,8,1007.2,10,1.8,2.8
1-Sep-65,15.9,4.7,3,0,1014.2,7.4,2.5,3.7
2-Sep-65,15.6,5.2,3.7,0,1011.7,3.1,2.1,2.9
3-Sep-65,16.7,6.1,3.8,0.6,1000.1,10.5,1.6,2.5
4-Sep-65,14,7,5.6,2.4,991.7,13.5,1.1,1.8
5-Sep-65,15.1,8.4,9,0.6,998.2,11.6,1.3,1.9
6-Sep-65,14.3,7.7,6.8,0,998.8,4,1.4,1.8
7-Sep-65,14.7,6.5,3.3,0,997.5,5.8,2.1,2.9
8-Sep-65,14,6.3,3.2,0.8,993.2,7.5,1.4,1.9
9-Sep-65,12.6,5.6,3.7,0.6,995.2,16.2,1.6,2.5
10-Sep-65,14,8.4,7.6,1.8,996.4,14.2,1.5,2.2
11-Sep-65,14.2,10.3,9.9,0,1001.9,11.8,1.4,2
12-Sep-65,13.6,9.2,8.5,1.3,1001.2,4.8,1,1.4
13-Sep-65,14.2,10.1,10.2,0.5,1001.4,4.1,1.3,1.7
14-Sep-65,17.5,10.8,7.4,1,1003.2,6.5,1.3,1.7
15-Sep-65,20.6,12.8,13.2,2.9,1001.8,7.2,1.5,2
16-Sep-65,17.2,10.4,9.1,0.1,1003.6,9.8,2.1,2.9
17-Sep-65,13.1,9.1,5.8,21.8,990.7,12.7,0.9,1.4
18-Sep-65,15.6,7.3,8.3,0.6,999.5,13.4,1.9,2.9
19-Sep-65,17.7,6.6,4,0,1014.8,9.8,2.1,2.8
20-Sep-65,18.1,11.6,9.3,0,1018.4,10.2,1.9,2.6
21-Sep-65,20,11.5,7.2,0,1013.9,12.5,2.1,2.9
22-Sep-65,16.3,10.7,13.2,0,1005.2,9,1,1.5
23-Sep-65,14.1,8.5,8.7,3.8,995.2,5.5,0.8,1.2
24-Sep-65,11.6,5.4,4.3,24.5,983,6.2,0.6,0.9
25-Sep-65,12.3,9.8,9.8,0.3,976.2,5,0.9,1.2
26-Sep-65,13.6,8.7,8.1,4.1,978.9,4.8,1,1.4
27-Sep-65,15.6,6.7,1.2,0,987.3,6.3,1.6,2.3
28-Sep-65,14.5,6.1,-0.3,0,993.6,3.4,1.2,1.7
29-Sep-65,14.5,10.3,9.1,0,992.8,12,1.4,1.8
30-Sep-65,13.6,11.6,9.8,0,998.5,15.4,1.3,1.8
1-Oct-65,13,9.4,7.2,10.7,1000.5,7.6,1,1.4
2-Oct-65,14.3,9.5,9.2,3.1,999,4.8,1,1.3
3-Oct-65,13.8,9.6,8,4.4,998.3,9.7,0.8,1.2
4-Oct-65,15.7,12.5,12.3,3.9,999.9,6.9,0.8,1
5-Oct-65,17.3,10.8,7.6,0,1004.8,1.5,0.9,1.2
6-Oct-65,14,8.3,7.5,0,1003,0.5,0.6,0.7
7-Oct-65,15.1,10.6,10.6,2.7,1005.5,5.2,0.7,1
8-Oct-65,14.5,11.9,11.2,0,1012.5,10.9,0.7,1.1
9-Oct-65,12.8,9.7,5.4,0,1013.5,12.2,1,1.5
10-Oct-65,12.3,9.5,7.2,0,1012.8,9.7,0.9,1.3
11-Oct-65,13.3,6.2,2.4,0,1012.8,4.3,0.8,1.2
12-Oct-65,14.4,3,0.7,0,1015.1,3.1,0.7,1.1
13-Oct-65,14.8,9.5,9.6,0,1010.7,3.7,0.9,1.1
14-Oct-65,13,5.8,4.7,2,1004,7.2,0.6,0.9
15-Oct-65,12.5,4.7,3.7,0,1011.5,10.5,1.1,1.5
16-Oct-65,14.5,6,3.8,0,1018.5,5.5,0.8,1.1
17-Oct-65,15.6,6.5,4.7,0,1020.3,5.5,0.9,1.2
18-Oct-65,12.7,9.5,9.6,0.2,1019.4,5.3,0.7,1
19-Oct-65,13.6,9.1,6,0,1015.3,8,0.8,1.2
20-Oct-65,13.4,9,5.9,0,1010.8,9.2,1,1.3
21-Oct-65,13.8,10.7,6.5,0,1011.8,11.1,0.7,1
22-Oct-65,13.6,11.3,11.2,0,1015.7,8.7,0.5,0.8
23-Oct-65,14,6.5,9.1,0,1014.7,8.1,0.6,0.9
24-Oct-65,11.1,6.4,0.4,0,1009.6,7.7,0.9,1.2
25-Oct-65,14.3,8.2,4.5,0,1006,7.6,0.8,1
26-Oct-65,15.7,8.1,5.7,0,1002.7,6.5,0.5,0.7
27-Oct-65,15.5,12.7,10.4,0,994.2,17.5,1.3,1.6
28-Oct-65,14.6,6.8,8.4,1.1,992.3,20.9,1,1.4
29-Oct-65,12.4,5.7,4.5,0,1001.3,15.3,1,1.3
30-Oct-65,12.8,6.1,9.3,2.1,998.9,20.5,0.8,1.2
31-Oct-65,15.6,6,4.9,11.2,990.9,17.4,0.9,1.3
1-Nov-65,12.3,6.1,7.9,3.5,979.8,27.8,1.5,2.2
2-Nov-65,8.7,0.7,2.2,0.1,999,11.8,0.6,0.8
3-Nov-65,8.7,0.2,-0.9,0,1013.5,11.3,0.8,1
4-Nov-65,9.6,0.7,-1.1,0,1019.8,5.8,0.3,0.5
5-Nov-65,10.1,4.5,2.7,0,1021.7,4.2,0.5,0.6
6-Nov-65,9.8,5,2.2,0,1010.8,14.5,0.7,0.9
7-Nov-65,10.5,7.7,7.1,8.1,996.6,11.7,0.5,0.7
8-Nov-65,12.5,7.8,5.2,1.9,997.8,9.1,0.5,0.7
9-Nov-65,12.8,8.7,9.7,2.1,1005.7,8.8,0.3,0.5
10-Nov-65,10.8,7.7,7.7,0,1008.5,6.5,0.5,0.6
11-Nov-65,10.5,8.4,6.7,0.1,1003.3,14,1,1.3
12-Nov-65,10.6,5.6,6.7,1.3,1002.8,5.6,0.3,0.4
13-Nov-65,6.8,4,3.2,6.2,1002.1,8,0.6,0.7
14-Nov-65,6.3,0.8,2.8,0,1005,11.5,0.9,1
15-Nov-65,5.7,0.7,-4.9,0.4,1008.5,10.8,0.9,1.1
16-Nov-65,6.4,0.1,0.2,44.5,997.7,26.8,0.8,1.4
17-Nov-65,9.1,3.7,1.7,23.3,983.9,23.4,0.4,0.6
18-Nov-65,8.8,6.5,6.8,12.5,983.4,15,0.4,0.6
19-Nov-65,7,4.9,5.5,7.7,986.8,9.6,0.3,0.4
20-Nov-65,7.2,4.6,4.7,2.9,989.5,15.1,0.6,0.9
21-Nov-65,6.3,-1.6,1.4,11.2,1001.3,11.4,0.6,0.8
22-Nov-65,3.9,-2.5,-3.9,0,1014,10.8,0.2,0.2
23-Nov-65,6.1,-1.1,-2.3,5.9,1009,19.3,0.3,0.5
24-Nov-65,5.1,-1,-2.4,2.1,1001.2,6.5,0.2,0.3
25-Nov-65,7.8,-1.3,-1.4,39.6,988.4,12.2,0.2,0.3
26-Nov-65,5.7,-1.4,-2.7,4.3,982.4,8,0.4,0.5
27-Nov-65,5.2,0.2,-0.1,2.6,979.4,15.8,0.2,0.2
28-Nov-65,4.9,-0.1,-1.4,0,985.5,9.7,0.3,0.3
29-Nov-65,3.8,-0.3,0.4,2,975.7,18.8,0.7,1
30-Nov-65,4.8,-0.5,-1.9,0,992.9,17.9,0.6,0.6
1-Dec-65,7.3,-1.2,-2.3,6.7,992.5,8.6,0.2,0.3
2-Dec-65,9.8,3.1,1.4,4.8,978.8,19.2,0.3,0.3
3-Dec-65,7.7,1,2.1,1,982.1,18.3,0.4,0.6
4-Dec-65,7.4,0.7,-0.8,3.6,986.8,6.9,0.2,0.3
5-Dec-65,6,1.5,1.7,4.4,975.5,15.6,0.4,0.5
6-Dec-65,6.6,1.2,-0.4,0.1,988.3,19.1,0.8,1.1
7-Dec-65,4.8,-0.2,-0.1,0,1002.8,11.9,0.1,0.1
8-Dec-65,10.2,1.4,-1.6,3.4,997.7,14.3,0.5,0.6
9-Dec-65,11.4,5.9,6.7,10.3,978.4,24,0.8,1.1
10-Dec-65,6.6,2.7,3,1.2,981.7,14.5,0.2,0.2
11-Dec-65,6.1,1.7,-0.1,0.8,994.6,11.2,0.1,0
12-Dec-65,10.6,3.8,3.4,17,989.6,8.7,0.3,0.3
13-Dec-65,9.5,5.2,4.2,0.9,996.8,14,0.2,0.3
14-Dec-65,11.4,4.1,-0.8,5.2,1001.3,10.8,0.5,0.6
15-Dec-65,11,8.1,8.6,2.7,993.5,8.2,0.6,0.8
16-Dec-65,8.2,2.7,0.6,0.2,993.9,8.2,0.2,0.1
17-Dec-65,13.5,7.1,-2,9.5,984.8,17.5,0.5,0.7
18-Dec-65,8,4.6,3.9,0.9,988.7,6.8,0.3,0.4
19-Dec-65,7.4,1.7,1.7,0,1000.3,11.4,0.3,0.2
20-Dec-65,5.5,-0.4,-1.1,0,1011.6,8.5,0,0
21-Dec-65,6,0.2,-0.8,0.1,1011.4,9.3,0.3,0.4
22-Dec-65,9.1,5.6,3.6,10,992.3,8.6,0.4,0.5
23-Dec-65,9.2,5,3.5,1.4,978.2,10.1,0.3,0.4
24-Dec-65,6.4,5,4.5,2,974.2,6.6,0.3,0.4
25-Dec-65,6.1,-1.3,0.6,0,980.7,8.2,0,0
26-Dec-65,2.1,-2.9,-5.2,0,989.7,6.8,0,0
